site_date,sampling_method,sample,sampling_area,organism_group,body_weight_units,body_length_units,multiplier,total_mgdm_m2,insect_mgdm_m2,site_id,date,year
POSE_2017-03-17,hess,POSE.20170317.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,156.01066636559622,152.89201266913702,POSE,2017-03-17,2017
POSE_2017-03-17,hess,POSE.20170317.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,2418.9682622631167,2406.527929912907,POSE,2017-03-17,2017
POSE_2017-03-17,hess,POSE.20170317.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,118.7919460500872,102.02602864457378,POSE,2017-03-17,2017
POSE_2017-03-17,surber,POSE.20170317.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,1474.986771877609,1474.986771877609,POSE,2017-03-17,2017
POSE_2017-03-17,surber,POSE.20170317.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,137.28000543497126,127.40487091004458,POSE,2017-03-17,2017
POSE_2017-03-17,surber,POSE.20170317.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,208.39030761125935,198.7611848753083,POSE,2017-03-17,2017
POSE_2017-03-17,surber,POSE.20170317.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,5492.982948781275,5492.982948781275,POSE,2017-03-17,2017
POSE_2017-03-17,surber,POSE.20170317.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,3082.4731673338447,3082.4731673338447,POSE,2017-03-17,2017
POSE_2017-07-17,hess,POSE.20170717.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,335.93163984113846,327.67334648530067,POSE,2017-07-17,2017
POSE_2017-07-17,hess,POSE.20170717.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,759.8757184783778,667.4941581544948,POSE,2017-07-17,2017
POSE_2017-07-17,hess,POSE.20170717.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,102.93786091580786,78.39347081518594,POSE,2017-07-17,2017
POSE_2017-07-17,surber,POSE.20170717.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,3121.1261594499856,3121.1261594499856,POSE,2017-07-17,2017
POSE_2017-07-17,surber,POSE.20170717.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,394.12420958074364,394.12420958074364,POSE,2017-07-17,2017
POSE_2017-07-17,surber,POSE.20170717.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1281.8927814303688,1252.4674579467392,POSE,2017-07-17,2017
POSE_2017-07-17,surber,POSE.20170717.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,113.51008106698208,111.87610664667629,POSE,2017-07-17,2017
POSE_2017-07-17,surber,POSE.20170717.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,1127.9332242399178,1127.9332242399178,POSE,2017-07-17,2017
POSE_2017-10-23,hess,POSE.20171023.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,116.36524784124914,116.36524784124914,POSE,2017-10-23,2017
POSE_2017-10-23,hess,POSE.20171023.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,35.45722936955891,35.45722936955891,POSE,2017-10-23,2017
POSE_2017-10-23,hess,POSE.20171023.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,69.27593757634047,63.579943859330214,POSE,2017-10-23,2017
POSE_2017-10-23,surber,POSE.20171023.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,135.0297614350664,133.00390548741294,POSE,2017-10-23,2017
POSE_2017-10-23,surber,POSE.20171023.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,52.15903827359458,52.15903827359458,POSE,2017-10-23,2017
POSE_2017-10-23,surber,POSE.20171023.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,4568.913236275775,4531.843982357482,POSE,2017-10-23,2017
POSE_2017-10-23,surber,POSE.20171023.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,180.43628753956375,180.43628753956375,POSE,2017-10-23,2017
POSE_2017-10-23,surber,POSE.20171023.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,127.22410471437625,112.50504628473799,POSE,2017-10-23,2017
POSE_2018-03-16,hess,POSE.20180316.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,8257.30646967235,4087.2819718978717,POSE,2018-03-16,2018
POSE_2018-03-16,hess,POSE.20180316.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,2094.417088096903,2089.7391075522146,POSE,2018-03-16,2018
POSE_2018-03-16,hess,POSE.20180316.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,3066.2126864752586,3055.62429235137,POSE,2018-03-16,2018
POSE_2018-03-16,surber,POSE.20180316.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,2452.0940019362433,2452.0940019362433,POSE,2018-03-16,2018
POSE_2018-03-16,surber,POSE.20180316.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,99.59077592804543,99.59077592804543,POSE,2018-03-16,2018
POSE_2018-03-16,surber,POSE.20180316.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,523.3341372968964,466.63214752697627,POSE,2018-03-16,2018
POSE_2018-03-16,surber,POSE.20180316.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,918.7522357808558,918.7522357808558,POSE,2018-03-16,2018
POSE_2018-03-16,surber,POSE.20180316.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,329.70892870849633,315.11937171507685,POSE,2018-03-16,2018
POSE_2018-07-16,hess,POSE.20180716.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,7.224644796021455,7.224644796021455,POSE,2018-07-16,2018
POSE_2018-07-16,hess,POSE.20180716.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,175.2396494121152,172.64146942775514,POSE,2018-07-16,2018
POSE_2018-07-16,hess,POSE.20180716.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,495.53811213249,481.0503689599274,POSE,2018-07-16,2018
POSE_2018-07-16,surber,POSE.20180716.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,5185.117442202149,1295.9362402635113,POSE,2018-07-16,2018
POSE_2018-07-16,surber,POSE.20180716.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,4617.218820863597,4614.5425838156725,POSE,2018-07-16,2018
POSE_2018-07-16,surber,POSE.20180716.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1953.1879619652784,1845.8252115401217,POSE,2018-07-16,2018
POSE_2018-07-16,surber,POSE.20180716.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,51.65178662840462,42.52377628773881,POSE,2018-07-16,2018
POSE_2018-07-16,surber,POSE.20180716.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,2206.0939858878937,2176.387323616343,POSE,2018-07-16,2018
POSE_2018-11-05,hess,POSE.20181105.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,50.63037379600632,46.05097528093128,POSE,2018-11-05,2018
POSE_2018-11-05,hess,POSE.20181105.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,203.98846332313536,174.86323203697617,POSE,2018-11-05,2018
POSE_2018-11-05,hess,POSE.20181105.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,46.075536914739324,39.559183161262354,POSE,2018-11-05,2018
POSE_2018-11-05,surber,POSE.20181105.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,544.1448054506179,524.288823229538,POSE,2018-11-05,2018
POSE_2018-11-05,surber,POSE.20181105.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,4118.795687786061,2825.1504282641486,POSE,2018-11-05,2018
POSE_2018-11-05,surber,POSE.20181105.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1442.8793492708812,1390.1405568129467,POSE,2018-11-05,2018
POSE_2018-11-05,surber,POSE.20181105.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,916.0746862705981,916.0746862705981,POSE,2018-11-05,2018
POSE_2018-11-05,surber,POSE.20181105.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,5537.622686628052,5522.717361897968,POSE,2018-11-05,2018
POSE_2019-03-26,hess,POSE.20190326.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,131.30778161044276,71.02780743026946,POSE,2019-03-26,2019
POSE_2019-03-26,hess,POSE.20190326.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,46.64894178735152,41.72367331034534,POSE,2019-03-26,2019
POSE_2019-03-26,hess,POSE.20190326.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,105.38001795556745,88.30802358812281,POSE,2019-03-26,2019
POSE_2019-03-26,surber,POSE.20190326.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,934.0852981076101,934.0852981076101,POSE,2019-03-26,2019
POSE_2019-03-26,surber,POSE.20190326.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,13855.469770804717,13624.329116204062,POSE,2019-03-26,2019
POSE_2019-03-26,surber,POSE.20190326.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,8085.7513151754665,4310.679493823354,POSE,2019-03-26,2019
POSE_2019-03-26,surber,POSE.20190326.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,783.9674249647808,783.2119291040675,POSE,2019-03-26,2019
POSE_2019-03-26,surber,POSE.20190326.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,1224.6332829636615,1221.8399212689087,POSE,2019-03-26,2019
POSE_2019-07-15,hess,POSE.20190715.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,30.580567521947444,13.74819536477891,POSE,2019-07-15,2019
POSE_2019-07-15,hess,POSE.20190715.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,23.32696142315248,14.905607395894002,POSE,2019-07-15,2019
POSE_2019-07-15,hess,POSE.20190715.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,103.52521520001835,86.83501575654157,POSE,2019-07-15,2019
POSE_2019-07-15,surber,POSE.20190715.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,2106.374680682363,2079.1340264731352,POSE,2019-07-15,2019
POSE_2019-07-15,surber,POSE.20190715.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,14149.379289172886,2547.8414768653884,POSE,2019-07-15,2019
POSE_2019-07-15,surber,POSE.20190715.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,309.80965986369233,286.3768996725996,POSE,2019-07-15,2019
POSE_2019-07-15,surber,POSE.20190715.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,188.98060049938235,156.28080160219645,POSE,2019-07-15,2019
POSE_2019-07-15,surber,POSE.20190715.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,150.81724832384128,148.12835521118288,POSE,2019-07-15,2019
POSE_2019-11-04,hess,POSE.20191104.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,40.02749108271699,8.725556261436386,POSE,2019-11-04,2019
POSE_2019-11-04,hess,POSE.20191104.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,173.03103292602302,85.2509150686345,POSE,2019-11-04,2019
POSE_2019-11-04,hess,POSE.20191104.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,230.8416239706386,73.46157019275526,POSE,2019-11-04,2019
POSE_2019-11-04,surber,POSE.20191104.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,192.10822080015745,185.13734841081938,POSE,2019-11-04,2019
POSE_2019-11-04,surber,POSE.20191104.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,57.00654821555851,40.01035630237341,POSE,2019-11-04,2019
POSE_2019-11-04,surber,POSE.20191104.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,33.42685752554986,26.088136880839077,POSE,2019-11-04,2019
POSE_2019-11-04,surber,POSE.20191104.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,211.31078212914224,207.33450824446305,POSE,2019-11-04,2019
POSE_2019-11-04,surber,POSE.20191104.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,368.9427691490903,366.09069336961204,POSE,2019-11-04,2019
POSE_2020-07-07,hess,POSE.20200707.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,64.49789910539296,33.724255273227584,POSE,2020-07-07,2020
POSE_2020-07-07,hess,POSE.20200707.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,191.1330325630104,69.03739227559166,POSE,2020-07-07,2020
POSE_2020-07-07,hess,POSE.20200707.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,39.80864971745121,19.845978664051994,POSE,2020-07-07,2020
POSE_2020-07-07,surber,POSE.20200707.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,581.2204496642929,550.4917418306912,POSE,2020-07-07,2020
POSE_2020-07-07,surber,POSE.20200707.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,27.39501749271532,26.050570936386116,POSE,2020-07-07,2020
POSE_2020-07-07,surber,POSE.20200707.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,7.275750657057352,4.151167698683043,POSE,2020-07-07,2020
POSE_2020-07-07,surber,POSE.20200707.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,2098.5055563605133,16.139391006352135,POSE,2020-07-07,2020
POSE_2020-07-07,surber,POSE.20200707.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,1817.7889458008215,132.8380289514655,POSE,2020-07-07,2020
POSE_2020-11-03,hess,POSE.20201103.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,69.79001517419624,58.538199079380206,POSE,2020-11-03,2020
POSE_2020-11-03,hess,POSE.20201103.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,83.48085704667328,68.68908061164564,POSE,2020-11-03,2020
POSE_2020-11-03,hess,POSE.20201103.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,970.8795386853254,904.2791798119102,POSE,2020-11-03,2020
POSE_2020-11-03,surber,POSE.20201103.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,316.359088101317,289.6155706240977,POSE,2020-11-03,2020
POSE_2020-11-03,surber,POSE.20201103.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,930.2558106765794,927.8531926265259,POSE,2020-11-03,2020
POSE_2020-11-03,surber,POSE.20201103.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,123.63839027303872,119.07184915393596,POSE,2020-11-03,2020
POSE_2020-11-03,surber,POSE.20201103.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,85.05043627226715,74.09324629176137,POSE,2020-11-03,2020
POSE_2020-11-03,surber,POSE.20201103.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,387.87394290876523,318.66075005833596,POSE,2020-11-03,2020
POSE_2021-03-18,hess,POSE.20210318.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,412.3367141404548,411.5943770020662,POSE,2021-03-18,2021
POSE_2021-03-18,hess,POSE.20210318.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,60.16876962706879,56.04205881848169,POSE,2021-03-18,2021
POSE_2021-03-18,hess,POSE.20210318.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,2033.3183860457032,1963.3617734329148,POSE,2021-03-18,2021
POSE_2021-03-18,surber,POSE.20210318.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,1958.6055077706471,1958.6055077706471,POSE,2021-03-18,2021
POSE_2021-03-18,surber,POSE.20210318.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,644.7173235919419,644.7173235919419,POSE,2021-03-18,2021
POSE_2021-03-18,surber,POSE.20210318.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,70.48985795484963,61.195426201005894,POSE,2021-03-18,2021
POSE_2021-03-18,surber,POSE.20210318.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,757.5113915922243,745.6586113836076,POSE,2021-03-18,2021
POSE_2021-03-18,surber,POSE.20210318.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,2064.6122817317087,1996.3601655153584,POSE,2021-03-18,2021
POSE_2021-07-20,hess,POSE.20210720.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,1962.109117794893,1828.9232770115575,POSE,2021-07-20,2021
POSE_2021-07-20,hess,POSE.20210720.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,132.65220263153893,77.88270444021788,POSE,2021-07-20,2021
POSE_2021-07-20,hess,POSE.20210720.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,27.527529531052625,22.985527742449438,POSE,2021-07-20,2021
POSE_2021-07-20,surber,POSE.20210720.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,4641.292855975469,4629.204922204058,POSE,2021-07-20,2021
POSE_2021-07-20,surber,POSE.20210720.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,31.107140778094664,28.059686240761714,POSE,2021-07-20,2021
POSE_2021-07-20,surber,POSE.20210720.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,355.0474527787588,345.54055690190484,POSE,2021-07-20,2021
POSE_2021-07-20,surber,POSE.20210720.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,987.9367250697276,984.8068433505119,POSE,2021-07-20,2021
POSE_2021-07-20,surber,POSE.20210720.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,346.10462943890735,346.10462943890735,POSE,2021-07-20,2021
POSE_2021-10-18,hess,POSE.20211018.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,46.34708786807127,41.464447670904434,POSE,2021-10-18,2021
POSE_2021-10-18,hess,POSE.20211018.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,27.14265173246683,5.6721593027106145,POSE,2021-10-18,2021
POSE_2021-10-18,hess,POSE.20211018.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,60.56974588109111,53.89675693932748,POSE,2021-10-18,2021
POSE_2021-10-18,surber,POSE.20211018.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,58.461877843422755,58.461877843422755,POSE,2021-10-18,2021
POSE_2021-10-18,surber,POSE.20211018.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,120.32257893080615,84.55113787342212,POSE,2021-10-18,2021
POSE_2021-10-18,surber,POSE.20211018.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,87.90666738708975,75.55581242195817,POSE,2021-10-18,2021
POSE_2021-10-18,surber,POSE.20211018.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,727.6925394974281,692.8484146338913,POSE,2021-10-18,2021
POSE_2021-10-18,surber,POSE.20211018.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,42.72794712689777,10.348040225335902,POSE,2021-10-18,2021
PRIN_2016-07-28,core,PRIN.20160728.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,3555.474712663365,2356.790605436361,PRIN,2016-07-28,2016
PRIN_2016-07-28,core,PRIN.20160728.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,751.2917577412936,346.3957904771842,PRIN,2016-07-28,2016
PRIN_2016-07-28,core,PRIN.20160728.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1079.0254029802434,982.5014178951327,PRIN,2016-07-28,2016
PRIN_2016-07-28,core,PRIN.20160728.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,3543.0862496265413,2246.7250895998245,PRIN,2016-07-28,2016
PRIN_2016-07-28,core,PRIN.20160728.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,1532.4970189160415,301.0224315131628,PRIN,2016-07-28,2016
PRIN_2016-07-28,surber,PRIN.20160728.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,19176.40006225876,19176.40006225876,PRIN,2016-07-28,2016
PRIN_2016-07-28,surber,PRIN.20160728.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,2692.6577460640456,2692.6577460640456,PRIN,2016-07-28,2016
PRIN_2016-07-28,surber,PRIN.20160728.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,5170.911109212031,1445.692787021604,PRIN,2016-07-28,2016
PRIN_2016-10-25,core,PRIN.20161025.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,2028.7768483719292,1412.626159441682,PRIN,2016-10-25,2016
PRIN_2016-10-25,core,PRIN.20161025.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,5492.599133371887,1152.4513423152546,PRIN,2016-10-25,2016
PRIN_2016-10-25,core,PRIN.20161025.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1507.4925309021094,1059.1572813935227,PRIN,2016-10-25,2016
PRIN_2016-10-25,core,PRIN.20161025.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,1253.2176673301356,248.85242022998094,PRIN,2016-10-25,2016
PRIN_2016-10-25,core,PRIN.20161025.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,23026.399906205148,955.4996221586883,PRIN,2016-10-25,2016
PRIN_2016-10-25,surber,PRIN.20161025.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,4517.386734606653,4517.386734606653,PRIN,2016-10-25,2016
PRIN_2016-10-25,surber,PRIN.20161025.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,790.5047964912471,790.5047964912471,PRIN,2016-10-25,2016
PRIN_2016-10-25,surber,PRIN.20161025.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1316.2667879211654,856.6644832907771,PRIN,2016-10-25,2016
PRIN_2017-02-20,core,PRIN.20170220.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,5193.4661796741,4055.026334107445,PRIN,2017-02-20,2017
PRIN_2017-02-20,core,PRIN.20170220.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,2530.5286303052203,1474.5318547908016,PRIN,2017-02-20,2017
PRIN_2017-02-20,core,PRIN.20170220.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,2590.710490537047,1054.0549821217444,PRIN,2017-02-20,2017
PRIN_2017-02-20,core,PRIN.20170220.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,8652.605565361922,3427.386108291523,PRIN,2017-02-20,2017
PRIN_2017-02-20,core,PRIN.20170220.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,13262.682891068338,702.4561564618714,PRIN,2017-02-20,2017
PRIN_2017-02-20,surber,PRIN.20170220.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,3550.231577618968,3502.3382096958544,PRIN,2017-02-20,2017
PRIN_2017-02-20,surber,PRIN.20170220.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,2513.8561937951317,2072.6140314135487,PRIN,2017-02-20,2017
PRIN_2017-02-20,surber,PRIN.20170220.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,253.15155225423715,250.03787531600776,PRIN,2017-02-20,2017
PRIN_2017-07-03,core,PRIN.20170703.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1540.7624824329644,461.7668063814617,PRIN,2017-07-03,2017
PRIN_2017-07-03,core,PRIN.20170703.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,834.4805059859026,648.9753919144877,PRIN,2017-07-03,2017
PRIN_2017-07-03,core,PRIN.20170703.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,848.9981097913176,422.5668764743047,PRIN,2017-07-03,2017
PRIN_2017-07-03,core,PRIN.20170703.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,1731.3340711291808,1190.1486410653017,PRIN,2017-07-03,2017
PRIN_2017-07-03,core,PRIN.20170703.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,3729.086191094507,898.7488280434525,PRIN,2017-07-03,2017
PRIN_2017-07-03,surber,PRIN.20170703.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,4416.8673862856,4329.081339200247,PRIN,2017-07-03,2017
PRIN_2017-07-03,surber,PRIN.20170703.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1445.735164169384,1402.5407531777676,PRIN,2017-07-03,2017
PRIN_2017-07-03,surber,PRIN.20170703.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,2408.2406373204562,2386.9900894708267,PRIN,2017-07-03,2017
PRIN_2017-10-23,core,PRIN.20171023.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1527.1436971194316,795.8735144255351,PRIN,2017-10-23,2017
PRIN_2017-10-23,core,PRIN.20171023.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,9117.383665184761,632.5031835173885,PRIN,2017-10-23,2017
PRIN_2017-10-23,core,PRIN.20171023.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,9224.08062475517,687.3208990712246,PRIN,2017-10-23,2017
PRIN_2017-10-23,core,PRIN.20171023.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,2987.832180793523,1756.6258729295375,PRIN,2017-10-23,2017
PRIN_2017-10-23,core,PRIN.20171023.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,1400.8538719990606,84.48128071183518,PRIN,2017-10-23,2017
PRIN_2017-10-23,surber,PRIN.20171023.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,897.8933213002027,893.5674468180174,PRIN,2017-10-23,2017
PRIN_2017-10-23,surber,PRIN.20171023.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1879.5112777083439,984.0533063473339,PRIN,2017-10-23,2017
PRIN_2017-10-23,surber,PRIN.20171023.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1432.6603293643911,1315.6776535906497,PRIN,2017-10-23,2017
PRIN_2018-02-19,core,PRIN.20180219.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,5832.4108869422,5163.293403374762,PRIN,2018-02-19,2018
PRIN_2018-02-19,core,PRIN.20180219.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,7062.673069273415,673.1951586080456,PRIN,2018-02-19,2018
PRIN_2018-02-19,core,PRIN.20180219.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,2445.3773883042213,1870.7966991814508,PRIN,2018-02-19,2018
PRIN_2018-02-19,core,PRIN.20180219.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,1328.0293631459817,1300.5807388402097,PRIN,2018-02-19,2018
PRIN_2018-02-19,core,PRIN.20180219.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,7834.609260120776,3444.8553333122027,PRIN,2018-02-19,2018
PRIN_2018-02-19,surber,PRIN.20180219.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,2059.4830279113394,1824.2844960929867,PRIN,2018-02-19,2018
PRIN_2018-02-19,surber,PRIN.20180219.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,3337.657885184775,1186.6509260384223,PRIN,2018-02-19,2018
PRIN_2018-02-19,surber,PRIN.20180219.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1453.8488166966997,1453.8488166966997,PRIN,2018-02-19,2018
